date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:09:09	53738/53738	---M-Z	200	added ('OK')	text/html	etag:%22d1ea-60d03729-af9de1fbe175c8e8;gz%22	https://www.einfosoft.com/templates/admin/spice/source/material_select.html	C:/Users/Shahin/Desktop/Final%20Project/Admin%20Panel/Admin%20Panel/www.einfosoft.com/templates/admin/spice/source/material_select.html	(from https://www.einfosoft.com/templates/admin/spice/source/index.html)
12:09:09	53043/53043	---M-Z	200	added ('OK')	text/html	etag:%22cf33-60d03733-8134e3a0dfc0d55b;gz%22	https://www.einfosoft.com/templates/admin/spice/source/material_loading.html	C:/Users/Shahin/Desktop/Final%20Project/Admin%20Panel/Admin%20Panel/www.einfosoft.com/templates/admin/spice/source/material_loading.html	(from https://www.einfosoft.com/templates/admin/spice/source/index.html)
12:09:10	55414/55414	---M-Z	200	added ('OK')	text/html	etag:%22d876-60d03733-26e9d094203b2311;gz%22	https://www.einfosoft.com/templates/admin/spice/source/material_menu.html	C:/Users/Shahin/Desktop/Final%20Project/Admin%20Panel/Admin%20Panel/www.einfosoft.com/templates/admin/spice/source/material_menu.html	(from https://www.einfosoft.com/templates/admin/spice/source/index.html)
12:09:10	52648/52648	---M-Z	200	added ('OK')	text/html	etag:%22cda8-60d03733-a66afd5959c2f906;gz%22	https://www.einfosoft.com/templates/admin/spice/source/material_slider.html	C:/Users/Shahin/Desktop/Final%20Project/Admin%20Panel/Admin%20Panel/www.einfosoft.com/templates/admin/spice/source/material_slider.html	(from https://www.einfosoft.com/templates/admin/spice/source/index.html)
12:09:10	62932/62932	---M-Z	200	added ('OK')	text/html	etag:%22f5d4-60d03729-432f93b1770dfc7c;gz%22	https://www.einfosoft.com/templates/admin/spice/source/material_tables.html	C:/Users/Shahin/Desktop/Final%20Project/Admin%20Panel/Admin%20Panel/www.einfosoft.com/templates/admin/spice/source/material_tables.html	(from https://www.einfosoft.com/templates/admin/spice/source/index.html)
12:09:11	57623/57623	---M-Z	200	added ('OK')	text/html	etag:%22e117-60d03729-70aaf4804f671cec;gz%22	https://www.einfosoft.com/templates/admin/spice/source/material_toggle.html	C:/Users/Shahin/Desktop/Final%20Project/Admin%20Panel/Admin%20Panel/www.einfosoft.com/templates/admin/spice/source/material_toggle.html	(from https://www.einfosoft.com/templates/admin/spice/source/index.html)
12:09:11	56626/56626	---M-Z	200	added ('OK')	text/html	etag:%22dd32-60d03733-132d97523132c78e;gz%22	https://www.einfosoft.com/templates/admin/spice/source/material_badges.html	C:/Users/Shahin/Desktop/Final%20Project/Admin%20Panel/Admin%20Panel/www.einfosoft.com/templates/admin/spice/source/material_badges.html	(from https://www.einfosoft.com/templates/admin/spice/source/index.html)
12:09:11	71579/71579	---M-Z	200	added ('OK')	text/html	etag:%221179b-60d03729-883c466c5e91ee99;gz%22	https://www.einfosoft.com/templates/admin/spice/source/layouts_form.html	C:/Users/Shahin/Desktop/Final%20Project/Admin%20Panel/Admin%20Panel/www.einfosoft.com/templates/admin/spice/source/layouts_form.html	(from https://www.einfosoft.com/templates/admin/spice/source/index.html)
12:09:12	177528/177528	---M-Z	200	added ('OK')	text/html	etag:%222b578-60d03729-22dc43383292afdf;gz%22	https://www.einfosoft.com/templates/admin/spice/source/advance_form.html	C:/Users/Shahin/Desktop/Final%20Project/Admin%20Panel/Admin%20Panel/www.einfosoft.com/templates/admin/spice/source/advance_form.html	(from https://www.einfosoft.com/templates/admin/spice/source/index.html)
12:09:12	63942/63942	---M-Z	200	added ('OK')	text/html	etag:%22f9c6-60d03733-958e19f913f6730;gz%22	https://www.einfosoft.com/templates/admin/spice/source/validation_form.html	C:/Users/Shahin/Desktop/Final%20Project/Admin%20Panel/Admin%20Panel/www.einfosoft.com/templates/admin/spice/source/validation_form.html	(from https://www.einfosoft.com/templates/admin/spice/source/index.html)
12:09:12	57294/57294	---M-Z	200	added ('OK')	text/html	etag:%22dfce-60d03729-da38e3679bfb9103;gz%22	https://www.einfosoft.com/templates/admin/spice/source/steps.html	C:/Users/Shahin/Desktop/Final%20Project/Admin%20Panel/Admin%20Panel/www.einfosoft.com/templates/admin/spice/source/steps.html	(from https://www.einfosoft.com/templates/admin/spice/source/index.html)
12:09:12	53434/53434	---M-Z	200	added ('OK')	text/html	etag:%22d0ba-60d03729-4ee2d86ab0838322;gz%22	https://www.einfosoft.com/templates/admin/spice/source/file_upload.html	C:/Users/Shahin/Desktop/Final%20Project/Admin%20Panel/Admin%20Panel/www.einfosoft.com/templates/admin/spice/source/file_upload.html	(from https://www.einfosoft.com/templates/admin/spice/source/index.html)
12:09:13	52520/52520	---M-Z	200	added ('OK')	text/html	etag:%22cd28-60d03729-dda6ff3ca990f7e3;gz%22	https://www.einfosoft.com/templates/admin/spice/source/editable_form.html	C:/Users/Shahin/Desktop/Final%20Project/Admin%20Panel/Admin%20Panel/www.einfosoft.com/templates/admin/spice/source/editable_form.html	(from https://www.einfosoft.com/templates/admin/spice/source/index.html)
12:09:13	71836/71836	---M-Z	200	added ('OK')	text/html	etag:%221189c-60d03729-4e9cccb76d608293;gz%22	https://www.einfosoft.com/templates/admin/spice/source/basic_table.html	C:/Users/Shahin/Desktop/Final%20Project/Admin%20Panel/Admin%20Panel/www.einfosoft.com/templates/admin/spice/source/basic_table.html	(from https://www.einfosoft.com/templates/admin/spice/source/index.html)
12:09:13	288532/288532	---M-Z	200	added ('OK')	text/html	etag:%2246714-60d03733-c76a66925adf806a;gz%22	https://www.einfosoft.com/templates/admin/spice/source/advanced_table.html	C:/Users/Shahin/Desktop/Final%20Project/Admin%20Panel/Admin%20Panel/www.einfosoft.com/templates/admin/spice/source/advanced_table.html	(from https://www.einfosoft.com/templates/admin/spice/source/index.html)
12:09:14	53662/53662	---M-Z	200	added ('OK')	text/html	etag:%22d19e-60d03729-c46ba47e53c8380f;gz%22	https://www.einfosoft.com/templates/admin/spice/source/editable_table.html	C:/Users/Shahin/Desktop/Final%20Project/Admin%20Panel/Admin%20Panel/www.einfosoft.com/templates/admin/spice/source/editable_table.html	(from https://www.einfosoft.com/templates/admin/spice/source/index.html)
12:09:14	66409/66409	---M-Z	200	added ('OK')	text/html	etag:%2210369-60d03729-45c0e3c78f6a9bb8;gz%22	https://www.einfosoft.com/templates/admin/spice/source/group_table.html	C:/Users/Shahin/Desktop/Final%20Project/Admin%20Panel/Admin%20Panel/www.einfosoft.com/templates/admin/spice/source/group_table.html	(from https://www.einfosoft.com/templates/admin/spice/source/index.html)
12:09:14	52923/52923	---M-Z	200	added ('OK')	text/html	etag:%22cebb-60d03729-1ddeea9ce326a493;gz%22	https://www.einfosoft.com/templates/admin/spice/source/table_data.html	C:/Users/Shahin/Desktop/Final%20Project/Admin%20Panel/Admin%20Panel/www.einfosoft.com/templates/admin/spice/source/table_data.html	(from https://www.einfosoft.com/templates/admin/spice/source/index.html)
12:09:15	55679/55679	---M-Z	200	added ('OK')	text/html	etag:%22d97f-60d03733-43c6b1264331056d;gz%22	https://www.einfosoft.com/templates/admin/spice/source/charts_echarts.html	C:/Users/Shahin/Desktop/Final%20Project/Admin%20Panel/Admin%20Panel/www.einfosoft.com/templates/admin/spice/source/charts_echarts.html	(from https://www.einfosoft.com/templates/admin/spice/source/index.html)
12:09:15	55883/55883	---M-Z	200	added ('OK')	text/html	etag:%22da4b-60d03733-88309fda2806e20a;gz%22	https://www.einfosoft.com/templates/admin/spice/source/charts_morris.html	C:/Users/Shahin/Desktop/Final%20Project/Admin%20Panel/Admin%20Panel/www.einfosoft.com/templates/admin/spice/source/charts_morris.html	(from https://www.einfosoft.com/templates/admin/spice/source/index.html)
12:09:15	56299/56299	---M-Z	200	added ('OK')	text/html	etag:%22dbeb-60d03729-20336545b9691901;gz%22	https://www.einfosoft.com/templates/admin/spice/source/charts_chartjs.html	C:/Users/Shahin/Desktop/Final%20Project/Admin%20Panel/Admin%20Panel/www.einfosoft.com/templates/admin/spice/source/charts_chartjs.html	(from https://www.einfosoft.com/templates/admin/spice/source/index.html)
12:09:16	57459/57459	---M-Z	200	added ('OK')	text/html	etag:%22e073-60d03729-dc67798fbbe28809;gz%22	https://www.einfosoft.com/templates/admin/spice/source/google_maps.html	C:/Users/Shahin/Desktop/Final%20Project/Admin%20Panel/Admin%20Panel/www.einfosoft.com/templates/admin/spice/source/google_maps.html	(from https://www.einfosoft.com/templates/admin/spice/source/index.html)
12:09:16	56055/56055	---M-Z	200	added ('OK')	text/html	etag:%22daf7-60d03729-b2aad98545350a8;gz%22	https://www.einfosoft.com/templates/admin/spice/source/vector_maps.html	C:/Users/Shahin/Desktop/Final%20Project/Admin%20Panel/Admin%20Panel/www.einfosoft.com/templates/admin/spice/source/vector_maps.html	(from https://www.einfosoft.com/templates/admin/spice/source/index.html)
12:09:16	261202/261202	---M-Z	200	added ('OK')	text/html	etag:%223fc52-60d03729-b12b4502abb2379c;gz%22	https://www.einfosoft.com/templates/admin/spice/source/fontawesome_icons.html	C:/Users/Shahin/Desktop/Final%20Project/Admin%20Panel/Admin%20Panel/www.einfosoft.com/templates/admin/spice/source/fontawesome_icons.html	(from https://www.einfosoft.com/templates/admin/spice/source/index.html)
12:09:16	86184/86184	---M-Z	200	added ('OK')	text/html	etag:%22150a8-60d03733-84d23380e72d8a35;gz%22	https://www.einfosoft.com/templates/admin/spice/source/simpleline_icons.html	C:/Users/Shahin/Desktop/Final%20Project/Admin%20Panel/Admin%20Panel/www.einfosoft.com/templates/admin/spice/source/simpleline_icons.html	(from https://www.einfosoft.com/templates/admin/spice/source/index.html)
12:09:17	231826/231826	---M-Z	200	added ('OK')	text/html	etag:%2238992-60d03729-1f6c17eb793364d2;gz%22	https://www.einfosoft.com/templates/admin/spice/source/material_icons.html	C:/Users/Shahin/Desktop/Final%20Project/Admin%20Panel/Admin%20Panel/www.einfosoft.com/templates/admin/spice/source/material_icons.html	(from https://www.einfosoft.com/templates/admin/spice/source/index.html)
12:09:17	61623/61623	---M-Z	200	added ('OK')	text/html	etag:%22f0b7-60d03729-bbf4899a7724b0a8;gz%22	https://www.einfosoft.com/templates/admin/spice/source/timeline.html	C:/Users/Shahin/Desktop/Final%20Project/Admin%20Panel/Admin%20Panel/www.einfosoft.com/templates/admin/spice/source/timeline.html	(from https://www.einfosoft.com/templates/admin/spice/source/index.html)
12:09:17	3359/3359	---M-Z	200	added ('OK')	text/html	etag:%22d1f-60d03729-3ee46c3bf12fcbb1;gz%22	https://www.einfosoft.com/templates/admin/spice/source/sign_up.html	C:/Users/Shahin/Desktop/Final%20Project/Admin%20Panel/Admin%20Panel/www.einfosoft.com/templates/admin/spice/source/sign_up.html	(from https://www.einfosoft.com/templates/admin/spice/source/index.html)
12:09:18	54956/54956	---M-Z	200	added ('OK')	text/html	etag:%22d6ac-60d03729-e3fb032eb8a3740c;gz%22	https://www.einfosoft.com/templates/admin/spice/source/contactus.html	C:/Users/Shahin/Desktop/Final%20Project/Admin%20Panel/Admin%20Panel/www.einfosoft.com/templates/admin/spice/source/contactus.html	(from https://www.einfosoft.com/templates/admin/spice/source/index.html)
12:09:18	55355/55355	---M-Z	200	added ('OK')	text/html	etag:%22d83b-60d03729-a316ae0275e3f091;gz%22	https://www.einfosoft.com/templates/admin/spice/source/pricing.html	C:/Users/Shahin/Desktop/Final%20Project/Admin%20Panel/Admin%20Panel/www.einfosoft.com/templates/admin/spice/source/pricing.html	(from https://www.einfosoft.com/templates/admin/spice/source/index.html)
12:09:18	55177/55177	---M-Z	200	added ('OK')	text/html	etag:%22d789-60d03729-82db6c58baac9810;gz%22	https://www.einfosoft.com/templates/admin/spice/source/invoice.html	C:/Users/Shahin/Desktop/Final%20Project/Admin%20Panel/Admin%20Panel/www.einfosoft.com/templates/admin/spice/source/invoice.html	(from https://www.einfosoft.com/templates/admin/spice/source/index.html)
12:09:19	66647/66647	---M-Z	200	added ('OK')	text/html	etag:%2210457-60d03733-a1ee4967ab4ecc7;gz%22	https://www.einfosoft.com/templates/admin/spice/source/faq.html	C:/Users/Shahin/Desktop/Final%20Project/Admin%20Panel/Admin%20Panel/www.einfosoft.com/templates/admin/spice/source/faq.html	(from https://www.einfosoft.com/templates/admin/spice/source/index.html)
12:09:19	1918/1918	---M-Z	200	added ('OK')	text/html	etag:%2277e-60d03729-7a315cc5d7eb9dd0;gz%22	https://www.einfosoft.com/templates/admin/spice/source/page-404.html	C:/Users/Shahin/Desktop/Final%20Project/Admin%20Panel/Admin%20Panel/www.einfosoft.com/templates/admin/spice/source/page-404.html	(from https://www.einfosoft.com/templates/admin/spice/source/index.html)
12:09:19	1876/1876	---M-Z	200	added ('OK')	text/html	etag:%22754-60d03729-2ba7eeda02d1de70;gz%22	https://www.einfosoft.com/templates/admin/spice/source/page-500.html	C:/Users/Shahin/Desktop/Final%20Project/Admin%20Panel/Admin%20Panel/www.einfosoft.com/templates/admin/spice/source/page-500.html	(from https://www.einfosoft.com/templates/admin/spice/source/index.html)
12:09:20	51768/51768	---M-Z	200	added ('OK')	text/html	etag:%22ca38-60d03729-395a7af1715aa83;gz%22	https://www.einfosoft.com/templates/admin/spice/source/blank_page.html	C:/Users/Shahin/Desktop/Final%20Project/Admin%20Panel/Admin%20Panel/www.einfosoft.com/templates/admin/spice/source/blank_page.html	(from https://www.einfosoft.com/templates/admin/spice/source/index.html)
12:09:20	876/876	---M--	200	added ('OK')	image/jpeg	etag:%2236c-60d0372a-3152907effe67d5f;;;%22	https://www.einfosoft.com/templates/admin/spice/source/assets/img/user/user4.jpg	C:/Users/Shahin/Desktop/Final%20Project/Admin%20Panel/Admin%20Panel/www.einfosoft.com/templates/admin/spice/source/assets/img/user/user4.jpg	(from https://www.einfosoft.com/templates/admin/spice/source/index.html)
12:09:20	749/749	---M--	200	added ('OK')	image/jpeg	etag:%222ed-60d0372a-cf85a6617f9fce4c;;;%22	https://www.einfosoft.com/templates/admin/spice/source/assets/img/user/user6.jpg	C:/Users/Shahin/Desktop/Final%20Project/Admin%20Panel/Admin%20Panel/www.einfosoft.com/templates/admin/spice/source/assets/img/user/user6.jpg	(from https://www.einfosoft.com/templates/admin/spice/source/index.html)
12:09:20	557/557	---M--	200	added ('OK')	image/jpeg	etag:%2222d-60d0372a-1b95ff80f2e871d1;;;%22	https://www.einfosoft.com/templates/admin/spice/source/assets/img/user/user7.jpg	C:/Users/Shahin/Desktop/Final%20Project/Admin%20Panel/Admin%20Panel/www.einfosoft.com/templates/admin/spice/source/assets/img/user/user7.jpg	(from https://www.einfosoft.com/templates/admin/spice/source/index.html)
12:09:21	614/614	---M--	200	added ('OK')	image/jpeg	etag:%22266-60d0372a-44784a2bf09c6b43;;;%22	https://www.einfosoft.com/templates/admin/spice/source/assets/img/user/user9.jpg	C:/Users/Shahin/Desktop/Final%20Project/Admin%20Panel/Admin%20Panel/www.einfosoft.com/templates/admin/spice/source/assets/img/user/user9.jpg	(from https://www.einfosoft.com/templates/admin/spice/source/index.html)
12:09:21	889/889	---M--	200	added ('OK')	image/jpeg	etag:%22379-60d0372a-baba3a7125573555;;;%22	https://www.einfosoft.com/templates/admin/spice/source/assets/img/user/user10.jpg	C:/Users/Shahin/Desktop/Final%20Project/Admin%20Panel/Admin%20Panel/www.einfosoft.com/templates/admin/spice/source/assets/img/user/user10.jpg	(from https://www.einfosoft.com/templates/admin/spice/source/index.html)
12:09:22	86661/86661	---M-Z	200	added ('OK')	application/x-javascript	etag:%2215285-60d0372c-f74b8d7c295cc683;gz%22	https://www.einfosoft.com/templates/admin/spice/source/assets/plugins/jquery/jquery.min.js	C:/Users/Shahin/Desktop/Final%20Project/Admin%20Panel/Admin%20Panel/www.einfosoft.com/templates/admin/spice/source/assets/plugins/jquery/jquery.min.js	(from https://www.einfosoft.com/templates/admin/spice/source/index.html)
12:09:22	19191/19191	---M-Z	200	added ('OK')	application/x-javascript	etag:%224af7-60d0372b-99425503a43254df;gz%22	https://www.einfosoft.com/templates/admin/spice/source/assets/plugins/popper/popper.min.js	C:/Users/Shahin/Desktop/Final%20Project/Admin%20Panel/Admin%20Panel/www.einfosoft.com/templates/admin/spice/source/assets/plugins/popper/popper.min.js	(from https://www.einfosoft.com/templates/admin/spice/source/index.html)
12:09:22	9569/9569	---M-Z	200	added ('OK')	application/x-javascript	etag:%222561-60d0372b-89ecad38a3b0be18;gz%22	https://www.einfosoft.com/templates/admin/spice/source/assets/plugins/jquery-blockui/jquery.blockui.min.js	C:/Users/Shahin/Desktop/Final%20Project/Admin%20Panel/Admin%20Panel/www.einfosoft.com/templates/admin/spice/source/assets/plugins/jquery-blockui/jquery.blockui.min.js	(from https://www.einfosoft.com/templates/admin/spice/source/index.html)
12:09:22	6286/6286	---M-Z	200	added ('OK')	application/x-javascript	etag:%22188e-60d0372c-b4f2b70c7dc4a787;gz%22	https://www.einfosoft.com/templates/admin/spice/source/assets/plugins/jquery-slimscroll/jquery.slimscroll.min.js	C:/Users/Shahin/Desktop/Final%20Project/Admin%20Panel/Admin%20Panel/www.einfosoft.com/templates/admin/spice/source/assets/plugins/jquery-slimscroll/jquery.slimscroll.min.js	(from https://www.einfosoft.com/templates/admin/spice/source/index.html)
12:09:23	58078/58078	---M-Z	200	added ('OK')	application/x-javascript	etag:%22e2de-60d0372c-6ebbf8feca8225d3;gz%22	https://www.einfosoft.com/templates/admin/spice/source/assets/plugins/bootstrap/js/bootstrap.min.js	C:/Users/Shahin/Desktop/Final%20Project/Admin%20Panel/Admin%20Panel/www.einfosoft.com/templates/admin/spice/source/assets/plugins/bootstrap/js/bootstrap.min.js	(from https://www.einfosoft.com/templates/admin/spice/source/index.html)
12:09:23	43251/43251	---M-Z	200	added ('OK')	application/x-javascript	etag:%22a8f3-60d0372d-226b125e207926f2;gz%22	https://www.einfosoft.com/templates/admin/spice/source/assets/plugins/sparkline/jquery.sparkline.min.js	C:/Users/Shahin/Desktop/Final%20Project/Admin%20Panel/Admin%20Panel/www.einfosoft.com/templates/admin/spice/source/assets/plugins/sparkline/jquery.sparkline.min.js	(from https://www.einfosoft.com/templates/admin/spice/source/index.html)
12:09:23	8119/8119	---M-Z	200	added ('OK')	application/x-javascript	etag:%221fb7-60d03733-83655e67acbdae15;gz%22	https://www.einfosoft.com/templates/admin/spice/source/assets/js/pages/sparkline/sparkline-data.js	C:/Users/Shahin/Desktop/Final%20Project/Admin%20Panel/Admin%20Panel/www.einfosoft.com/templates/admin/spice/source/assets/js/pages/sparkline/sparkline-data.js	(from https://www.einfosoft.com/templates/admin/spice/source/index.html)
12:09:24	27978/27978	---M-Z	200	added ('OK')	application/x-javascript	etag:%226d4a-60d03733-1045c1d756fed95a;gz%22	https://www.einfosoft.com/templates/admin/spice/source/assets/js/app.js	C:/Users/Shahin/Desktop/Final%20Project/Admin%20Panel/Admin%20Panel/www.einfosoft.com/templates/admin/spice/source/assets/js/app.js	(from https://www.einfosoft.com/templates/admin/spice/source/index.html)
12:09:24	22837/22837	---M-Z	200	added ('OK')	application/x-javascript	etag:%225935-60d03733-1f4a3f8f665bae61;gz%22	https://www.einfosoft.com/templates/admin/spice/source/assets/js/layout.js	C:/Users/Shahin/Desktop/Final%20Project/Admin%20Panel/Admin%20Panel/www.einfosoft.com/templates/admin/spice/source/assets/js/layout.js	(from https://www.einfosoft.com/templates/admin/spice/source/index.html)
12:09:25	1749/1749	---M-Z	200	added ('OK')	application/x-javascript	etag:%226d5-60d03733-781b0ee846072fad;gz%22	https://www.einfosoft.com/templates/admin/spice/source/assets/js/theme-color.js	C:/Users/Shahin/Desktop/Final%20Project/Admin%20Panel/Admin%20Panel/www.einfosoft.com/templates/admin/spice/source/assets/js/theme-color.js	(from https://www.einfosoft.com/templates/admin/spice/source/index.html)
12:09:25	62499/62499	---M-Z	200	added ('OK')	application/x-javascript	etag:%22f423-60d0372b-a881eb7a9cd63d9a;gz%22	https://www.einfosoft.com/templates/admin/spice/source/assets/plugins/material/material.min.js	C:/Users/Shahin/Desktop/Final%20Project/Admin%20Panel/Admin%20Panel/www.einfosoft.com/templates/admin/spice/source/assets/plugins/material/material.min.js	(from https://www.einfosoft.com/templates/admin/spice/source/index.html)
12:09:25	578/578	---M-Z	200	added ('OK')	application/x-javascript	etag:%22242-60d03733-198ffd82b6ee4013;gz%22	https://www.einfosoft.com/templates/admin/spice/source/assets/js/pages/ui/animations.js	C:/Users/Shahin/Desktop/Final%20Project/Admin%20Panel/Admin%20Panel/www.einfosoft.com/templates/admin/spice/source/assets/js/pages/ui/animations.js	(from https://www.einfosoft.com/templates/admin/spice/source/index.html)
12:09:26	35658/35658	---M-Z	200	added ('OK')	application/x-javascript	etag:%228b4a-60d0372b-288986cd0378bffd;gz%22	https://www.einfosoft.com/templates/admin/spice/source/assets/plugins/morris/morris.min.js	C:/Users/Shahin/Desktop/Final%20Project/Admin%20Panel/Admin%20Panel/www.einfosoft.com/templates/admin/spice/source/assets/plugins/morris/morris.min.js	(from https://www.einfosoft.com/templates/admin/spice/source/index.html)
12:09:26	91488/91488	---M-Z	200	added ('OK')	application/x-javascript	etag:%2216560-60d0372b-ebc5d1e36d156685;gz%22	https://www.einfosoft.com/templates/admin/spice/source/assets/plugins/morris/raphael-min.js	C:/Users/Shahin/Desktop/Final%20Project/Admin%20Panel/Admin%20Panel/www.einfosoft.com/templates/admin/spice/source/assets/plugins/morris/raphael-min.js	(from https://www.einfosoft.com/templates/admin/spice/source/index.html)
12:09:26	1183/1183	---M-Z	200	added ('OK')	application/x-javascript	etag:%2249f-60d03733-c21065174d3f11a7;gz%22	https://www.einfosoft.com/templates/admin/spice/source/assets/js/pages/chart/morris/morris_home_data.js	C:/Users/Shahin/Desktop/Final%20Project/Admin%20Panel/Admin%20Panel/www.einfosoft.com/templates/admin/spice/source/assets/js/pages/chart/morris/morris_home_data.js	(from https://www.einfosoft.com/templates/admin/spice/source/index.html)
12:09:27	30064/30064	---M--	200	added ('OK')	font/woff2	etag:%227570-60d0372b-a4b37f3c783ffc61;;;%22	https://www.einfosoft.com/templates/admin/spice/source/assets/plugins/simple-line-icons/fonts/Simple-Line-Icons.woff2?v=2.4.0	C:/Users/Shahin/Desktop/Final%20Project/Admin%20Panel/Admin%20Panel/www.einfosoft.com/templates/admin/spice/source/assets/plugins/simple-line-icons/fonts/Simple-Line-Iconsb26c.woff2	(from https://www.einfosoft.com/templates/admin/spice/source/assets/plugins/simple-line-icons/simple-line-icons.min.css)
12:09:27	54266/54266	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22d3fa-60d0372b-d335026bc6939c54;;;%22	https://www.einfosoft.com/templates/admin/spice/source/assets/plugins/simple-line-icons/fonts/Simple-Line-Icons.eot?v=2.4.0	C:/Users/Shahin/Desktop/Final%20Project/Admin%20Panel/Admin%20Panel/www.einfosoft.com/templates/admin/spice/source/assets/plugins/simple-line-icons/fonts/Simple-Line-Iconsb26c.eot	(from https://www.einfosoft.com/templates/admin/spice/source/assets/plugins/simple-line-icons/simple-line-icons.min.css)
12:09:28	54056/54056	---M--	200	added ('OK')	application/x-font-ttf	etag:%22d328-60d0372b-d39d939e712ace13;;;%22	https://www.einfosoft.com/templates/admin/spice/source/assets/plugins/simple-line-icons/fonts/Simple-Line-Icons.ttf?v=2.4.0	C:/Users/Shahin/Desktop/Final%20Project/Admin%20Panel/Admin%20Panel/www.einfosoft.com/templates/admin/spice/source/assets/plugins/simple-line-icons/fonts/Simple-Line-Iconsb26c.ttf	(from https://www.einfosoft.com/templates/admin/spice/source/assets/plugins/simple-line-icons/simple-line-icons.min.css)
12:09:29	81332/81332	---M--	200	added ('OK')	application/font-woff	etag:%2213db4-60d0372b-4de3caa1ba9b058b;;;%22	https://www.einfosoft.com/templates/admin/spice/source/assets/plugins/simple-line-icons/fonts/Simple-Line-Icons.woff?v=2.4.0	C:/Users/Shahin/Desktop/Final%20Project/Admin%20Panel/Admin%20Panel/www.einfosoft.com/templates/admin/spice/source/assets/plugins/simple-line-icons/fonts/Simple-Line-Iconsb26c.woff	(from https://www.einfosoft.com/templates/admin/spice/source/assets/plugins/simple-line-icons/simple-line-icons.min.css)
12:09:29	239245/239245	---M-Z	200	added ('OK')	image/svg+xml	etag:%223a68d-60d0372b-c1ddb9b39deda32d;gz%22	https://www.einfosoft.com/templates/admin/spice/source/assets/plugins/simple-line-icons/fonts/Simple-Line-Icons.svg?v=2.4.0	C:/Users/Shahin/Desktop/Final%20Project/Admin%20Panel/Admin%20Panel/www.einfosoft.com/templates/admin/spice/source/assets/plugins/simple-line-icons/fonts/Simple-Line-Iconsb26c.svg	(from https://www.einfosoft.com/templates/admin/spice/source/assets/plugins/simple-line-icons/simple-line-icons.min.css)
12:09:29	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-60d0372b-a89aa833d1b3667b;;;%22	https://www.einfosoft.com/templates/admin/spice/source/assets/plugins/font-awesome/fonts/fontawesome-webfont.eot?v=4.7.0	C:/Users/Shahin/Desktop/Final%20Project/Admin%20Panel/Admin%20Panel/www.einfosoft.com/templates/admin/spice/source/assets/plugins/font-awesome/fonts/fontawesome-webfont3e6e.eot	(from https://www.einfosoft.com/templates/admin/spice/source/assets/plugins/font-awesome/css/font-awesome.min.css)
12:09:29	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%2212d68-60d0372b-b8ec14b5d65759e;;;%22	https://www.einfosoft.com/templates/admin/spice/source/assets/plugins/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/Users/Shahin/Desktop/Final%20Project/Admin%20Panel/Admin%20Panel/www.einfosoft.com/templates/admin/spice/source/assets/plugins/font-awesome/fonts/fontawesome-webfont3e6e.woff2	(from https://www.einfosoft.com/templates/admin/spice/source/assets/plugins/font-awesome/css/font-awesome.min.css)
12:09:29	98024/98024	---M--	200	added ('OK')	application/font-woff	etag:%2217ee8-60d0372b-c8e6864c49533bcd;;;%22	https://www.einfosoft.com/templates/admin/spice/source/assets/plugins/font-awesome/fonts/fontawesome-webfont.woff?v=4.7.0	C:/Users/Shahin/Desktop/Final%20Project/Admin%20Panel/Admin%20Panel/www.einfosoft.com/templates/admin/spice/source/assets/plugins/font-awesome/fonts/fontawesome-webfont3e6e.woff	(from https://www.einfosoft.com/templates/admin/spice/source/assets/plugins/font-awesome/css/font-awesome.min.css)
12:09:30	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-60d0372b-a89aa833d1b3667b;;;%22	https://www.einfosoft.com/templates/admin/spice/source/assets/plugins/font-awesome/fonts/fontawesome-webfont.eot?	C:/Users/Shahin/Desktop/Final%20Project/Admin%20Panel/Admin%20Panel/www.einfosoft.com/templates/admin/spice/source/assets/plugins/font-awesome/fonts/fontawesome-webfontd41d.eot	(from https://www.einfosoft.com/templates/admin/spice/source/assets/plugins/font-awesome/css/font-awesome.min.css)
12:09:30	165548/165548	---M--	200	added ('OK')	application/x-font-ttf	etag:%22286ac-60d0372b-b4a261b5e08e6054;;;%22	https://www.einfosoft.com/templates/admin/spice/source/assets/plugins/font-awesome/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/Users/Shahin/Desktop/Final%20Project/Admin%20Panel/Admin%20Panel/www.einfosoft.com/templates/admin/spice/source/assets/plugins/font-awesome/fonts/fontawesome-webfont3e6e.ttf	(from https://www.einfosoft.com/templates/admin/spice/source/assets/plugins/font-awesome/css/font-awesome.min.css)
